control1,control2,control3
458.9,468.4,455.3
48.0666666666667,55.1333333333333,47.5666666666667
25.1666666666667,28.7666666666667,23.4
15.4,17.2,15.1
2806.96666666667,2800.9,2877.76666666667
1501.46666666667,1548.4,1436.23333333333
1728.36666666667,1788.93333333333,1688.8
5388.16666666667,5589.8,5527.63333333333
136.033333333333,146.466666666667,140.666666666667
131.666666666667,123.5,126.266666666667
22.1,22.8,21.9
52.4666666666667,49.5666666666667,44.8333333333333
6282.23333333333,5973.76666666667,6300.83333333333
1429.93333333333,1640.76666666667,1551.16666666667
58.4,43.1,56.4
174.833333333333,175.266666666667,178.933333333333
45.5,50.5,55.7
476,485.9,491.533333333333
499.233333333333,577.3,546.8
18.9,23.2,17.7
3844.1,3948.8,3840.46666666667
64.5,63.1666666666667,63.6333333333333
53,43.4,36
54.2,54.1,53.35
246.2,211.533333333333,226.566666666667
128.266666666667,146.966666666667,138.5
27.3,37.7,23.9
2550.6,2613.23333333333,2429.9
214.233333333333,197.333333333333,218
575.766666666667,542.433333333333,557.033333333333
178.933333333333,153.6,173.6
651.066666666667,614.5,622.866666666667
1110.93333333333,1147.13333333333,1059
1625.4,1605.13333333333,1656.4
89.8,78.8666666666667,76.1333333333333
97.6,98.2,92.2
1663.66666666667,1745.1,1655.23333333333
2849.43333333333,2693.03333333333,2817.16666666667
144.233333333333,124.266666666667,142.033333333333
134.066666666667,133.866666666667,132.4
401.766666666667,460.333333333333,411.366666666667
448.6,458.5,458.833333333333
327.066666666667,368.733333333333,342.2
507.633333333333,525.566666666667,467.766666666667
618.2,666.866666666667,624.566666666667
42.85,37,40.55
30.2,32.55,30.15
41.9666666666667,44.7666666666667,41.9
1190.93333333333,1100.7,1149.3
416.9,425.333333333333,421.066666666667
13.3,12.25,12.15
31.3,39.5,33.6
464.966666666667,450.433333333333,485.433333333333
262.233333333333,283.866666666667,255.566666666667
27.5,26.15,27.45
92.2,75.0333333333333,78.2
3296.03333333333,3256.56666666667,3331.5
121.466666666667,119.9,113.266666666667
439.3,397.466666666667,391.066666666667
178.966666666667,184.2,162.333333333333
103.3,92.7,100.25
92.5333333333333,74.8666666666667,85.7333333333333
26.8666666666667,30.0333333333333,33.7333333333333
34.1666666666667,31.9333333333333,33.1333333333333
171.966666666667,170.433333333333,176.866666666667
27.2,24.8333333333333,29.6333333333333
273.566666666667,287.066666666667,246.4
4144.1,4079.26666666667,4301.16666666667
12.7,12.15,10.95
993.1,991.333333333333,964.133333333333
17.0666666666667,18.8333333333333,16.3666666666667
314.1,262.2,259.766666666667
691.866666666667,824.566666666667,751.7
3703.7,3658.43333333333,3481.83333333333
17.2,18.5,17.4
792.366666666667,783.033333333333,754.8
35.1,36.7,42.1
92,94.7333333333333,92.2
137.133333333333,146.866666666667,137.633333333333
478.833333333333,509.3,489.966666666667
210.666666666667,151.266666666667,179.033333333333
1456.76666666667,1435.9,1363.13333333333
1741.76666666667,1892.03333333333,1804.53333333333
2602.6,2511.8,2412.7
70,76.1,75.9666666666667
36.9,44.1,37.35
54.3,43.1,43.9
319.033333333333,313.433333333333,318.266666666667
32.3,31.2,34.5
524.3,608.166666666667,605.166666666667
40.1333333333333,44.9,39.9
131.1,130.75,118.6
113.133333333333,111.6,112.133333333333
48.9,40.8333333333333,39.8666666666667
68.8,61.7,63.9
16.7,14.1,13.45
369.733333333333,367.533333333333,361.266666666667
17.1,12.55,15.8
115.7,110.266666666667,110.766666666667
123.6,118.366666666667,115.9
825.666666666667,893.633333333333,876.166666666667
1591.33333333333,1584.06666666667,1549.2
7018.63333333333,8448.66666666667,7890.1
501.833333333333,512.2,479.6
1414.03333333333,1593.56666666667,1461
18.2,15.6,14.5
744.7,765.833333333333,806.8
102.366666666667,106.7,116.766666666667
13.6,14.6,14.4
14.3,16.95,19.45
184.633333333333,209.1,215.533333333333
243.566666666667,290.1,288.766666666667
17.5333333333333,16.3333333333333,17.1
56.8666666666667,51.8333333333333,52.4
805.733333333333,888.966666666667,864.7
88.3666666666667,90.8666666666667,95.8666666666667
61.6,62.2,63.8666666666667
486.533333333333,504.466666666667,488.433333333333
914.166666666667,906.4,892.4
30.2333333333333,30.6333333333333,29.5
34.6333333333333,35.0333333333333,32.6
39.1333333333333,34.4666666666667,35.6333333333333
27.1,30.3,33.05
68.0666666666667,71.2,79.0666666666667
299.233333333333,330.6,321.7
922.766666666667,976.433333333333,938.833333333333
671.5,662.066666666667,661.8
44.3,40.6,40.8
773.833333333333,785.1,746.166666666667
86.3,79.7666666666667,80.5333333333333
14.7666666666667,13.5,15.4666666666667
502.933333333333,503.066666666667,472.2
683.633333333333,747.833333333333,674.466666666667
991.333333333333,1005.73333333333,958.433333333333
102.766666666667,115.433333333333,110.066666666667
1482.4,1499.13333333333,1528.1
31.8666666666667,37.7,38.1333333333333
59.0666666666667,63.4666666666667,58.4333333333333
281.133333333333,255.433333333333,262.366666666667
19.9,21.4333333333333,22.4666666666667
203.1,221,221
90.2,89.6,95.6666666666667
5292.8,5113.73333333333,5246.93333333333
1363.66666666667,1532.5,1359.6
204.433333333333,211.133333333333,197.4
437.866666666667,408.433333333333,415.966666666667
2805.2,3120.13333333333,2717.2
109.5,105.8,98.7333333333333
1941.03333333333,2255.36666666667,2100.76666666667
41.8666666666667,40.9333333333333,42.7666666666667
1401.9,1383.2,1427.66666666667
16.85,18.5,14.3
1770.43333333333,1753.3,1734.46666666667
358.2,330,327.833333333333
1074.86666666667,1134.76666666667,1092.96666666667
5266.56666666667,5266.9,5315.66666666667
425,404.933333333333,425.766666666667
85.3333333333333,105.7,110.033333333333
132.866666666667,128.4,131.1
61.0666666666667,60.4666666666667,58.3
17.7,24,20
281.333333333333,290.033333333333,274.433333333333
2269.46666666667,2500.1,2271.83333333333
2680.76666666667,2594.66666666667,2570.23333333333
8619.3,9038.93333333333,8782.2
163.866666666667,179.4,167.833333333333
34.8666666666667,35.2666666666667,32.3333333333333
1397.23333333333,1541.26666666667,1429.83333333333
2247.2,2178.2,2110.36666666667
313.466666666667,317.1,309.2
38.85,37.75,46.05
23.55,21.95,25.25
44.8333333333333,40.2666666666667,41.4666666666667
63.3,62.7666666666667,61.7333333333333
75.4333333333333,68.0666666666667,74.8
60.9,57.7,55.0333333333333
132.366666666667,96.6333333333333,97.9
18.3,19.35,20.25
147,147.5,136.066666666667
81.7,82.3666666666667,72.9666666666667
14.6,15.85,13.9
133.333333333333,133.366666666667,127.266666666667
1241.06666666667,1282.9,1229.3
1276.03333333333,1345.5,1289.03333333333
966.366666666667,1104.7,1017.06666666667
299.866666666667,324.266666666667,298.8
52.2,55.2,55.2666666666667
318.066666666667,363.366666666667,320.166666666667
393.233333333333,356.5,355.566666666667
69.3333333333333,75.1,79.1
240.1,250.266666666667,267.7
314.1,328.9,307.333333333333
113.966666666667,120.166666666667,118.433333333333
4533.1,4524.9,4751.33333333333
5081.5,4847.56666666667,4956.46666666667
66.8666666666667,64.6,67.3333333333333
254.933333333333,247.966666666667,252.8
736.966666666667,733.366666666667,701.8
4681.86666666667,4442.9,4753.03333333333
18.9,16.0666666666667,16.1666666666667
479.966666666667,463.633333333333,476.2
210.333333333333,217.466666666667,210.766666666667
2558.9,2798.06666666667,2692.53333333333
53,47.1333333333333,49.2666666666667
15580,14590.9666666667,15428.0666666667
753.933333333333,798.8,782.7
711.233333333333,736.333333333333,717.4
416.133333333333,454.1,419.366666666667
420.366666666667,441.966666666667,414.7
902.4,897.066666666667,902.2
13.1,19.75,17.25
131.3,115,112.933333333333
114.1,131.766666666667,131.333333333333
130.833333333333,146.066666666667,138.766666666667
435.266666666667,490.866666666667,439.9
91.3666666666667,95.0666666666667,96.6666666666667
40.6,39.9,41.3
101.9,99.0666666666667,106.933333333333
9086.2,9575.6,9127.93333333333
24346.9333333333,22587.7,23940.1
628.133333333333,678.9,655.633333333333
17.4,25,21
32.7666666666667,37.1666666666667,31.3
624.633333333333,639.033333333333,594.733333333333
474.3,445.9,445.966666666667
97.8666666666667,81.8666666666667,89.2666666666667
178.2,155.25,148.35
740.7,761.966666666667,695.366666666667
811.7,796.5,777.333333333333
17.1,14.9,15.6
457.833333333333,414.666666666667,418.633333333333
5441.53333333333,5520.16666666667,5628.6
170.666666666667,167.433333333333,161.166666666667
10.1,11.9,12.3
16.1333333333333,15.6333333333333,11.4333333333333
16.6,13.1,16.4
18.0666666666667,19.5,19.6666666666667
43.4333333333333,43.5,39.3
7542.26666666667,8067.83333333333,7637.5
36.5,43.25,38.4
65.4666666666667,68.4333333333333,61.7333333333333
1068.73333333333,1096.2,1101.56666666667
437.5,405.833333333333,382.966666666667
9940.83333333333,10652.7,10049.1666666667
177.266666666667,190.766666666667,196.9
80.2,84.9333333333333,78.8
192.133333333333,175.666666666667,179.566666666667
1955.73333333333,1930.16666666667,1902.06666666667
13.9666666666667,13.2666666666667,14.1
46.0666666666667,39.5,41.3
833.533333333333,827.066666666667,845.833333333333
1476.73333333333,1569.83333333333,1479.93333333333
236.833333333333,253.5,227.3
144.633333333333,140.433333333333,154.866666666667
1637.86666666667,1622.56666666667,1627.4
580.733333333333,586.333333333333,587.5
233.266666666667,266.833333333333,257.433333333333
140.366666666667,148.966666666667,140.766666666667
1541.9,1504.4,1419.46666666667
662,679.166666666667,656.233333333333
198.366666666667,187.533333333333,184.133333333333
51.2666666666667,45.4333333333333,55.2
40.6333333333333,46,51
39.9,34.4,33.5
295.733333333333,319.733333333333,301.9
1791.03333333333,1824.23333333333,1709.76666666667
16.7,15.8,14.55
373.933333333333,363.6,365.066666666667
626.5,735.266666666667,703.933333333333
1154.33333333333,1180.43333333333,1126.8
40.2333333333333,38.7666666666667,38.2333333333333
4272.26666666667,4025.36666666667,4266.5
405.666666666667,449.733333333333,424.6
657.766666666667,627.866666666667,632.733333333333
94.6,77.4,88.4
44.5,44.5,45.0333333333333
141.633333333333,118.933333333333,131.766666666667
40.25,38.3,39.25
56.0333333333333,46.7666666666667,50.6
401.5,416.8,385.266666666667
157.233333333333,143.466666666667,143.166666666667
2557.2,2965.1,2673.9
539.533333333333,581.066666666667,544.3
29.05,30.75,40.15
75.5666666666667,75.3666666666667,85.6
11735.3333333333,11960.2666666667,11516.5666666667
324.2,351.633333333333,354.866666666667
251.5,258.666666666667,245.6
822.333333333333,900.733333333333,813.4
1277.9,1297.86666666667,1271.26666666667
200.4,216.933333333333,199.1
24.3333333333333,26.7666666666667,23.9666666666667
31.6,29.35,31.55
16.3,17.3,21.8
30.9666666666667,30.9666666666667,30.9
99,95.4666666666667,88.4
44.8,43.5,39
3697.9,3408.13333333333,3601.33333333333
60.7,51.9,67
195.933333333333,197.633333333333,193.733333333333
172.266666666667,159.933333333333,150.8
225.666666666667,216.733333333333,236.666666666667
138.433333333333,129.833333333333,111.433333333333
319.633333333333,331.233333333333,305.1
11.4,14.3,17
213.066666666667,198.666666666667,208.966666666667
68.1666666666667,71,64.9
7503.53333333333,7058.46666666667,7170.13333333333
829.966666666667,939.066666666667,895.033333333333
23,28,28.9
2683.5,2837.53333333333,2671.86666666667
52.4666666666667,47.7333333333333,51.3
24.05,21.6,25.55
26.6,30.6,25.4
985.5,1050.36666666667,983.033333333333
400,446.9,414.766666666667
329.966666666667,355.1,333.633333333333
745.8,716.133333333333,685.033333333333
12.9,16.4,13.7
18,13.6,13.6
76.6666666666667,69.3,72.8666666666667
570.233333333333,644.633333333333,592.166666666667
172.833333333333,160,154.933333333333
73.6,71.6333333333333,62.1333333333333
415,427.133333333333,382.1
234.5,228.966666666667,223.2
29.8,23.3666666666667,21.1
160.433333333333,163.233333333333,162.466666666667
20.7333333333333,19.9333333333333,20.7
26.6,33.95,26.85
2389.73333333333,2466.53333333333,2372.53333333333
221.166666666667,229.7,227.8
10.4,11.9,13
277.033333333333,279.533333333333,279.066666666667
12.9,11.9,10.1
235.533333333333,216.5,224.666666666667
234.666666666667,259.766666666667,240.4
27.3,21.2,20.6
45.8333333333333,45.2,44.1
3370.2,3616.5,3462
256.166666666667,261.566666666667,258.933333333333
2566.6,2399.73333333333,2477.1
31.2,33.1,32.4333333333333
177.3,185.566666666667,168.433333333333
35.6,29.5333333333333,32.4
4926.6,5876.63333333333,4957.7
16.3,11.5,15.4
45.8666666666667,55.1333333333333,44.4333333333333
1179.2,1098.56666666667,1052.03333333333
1503.7,1587.1,1465.53333333333
869.3,889.766666666667,833.8
13.6,15.8,16.4
369.333333333333,353.3,337.466666666667
366.9,365.633333333333,385.6
714.633333333333,766.433333333333,697.733333333333
45.35,42.6,40.95
194.5,162.766666666667,162.966666666667
2049.9,2240.93333333333,2200.76666666667
6228.83333333333,7375.83333333333,6565.43333333333
12.45,15.5,14.9
2037.93333333333,1983.33333333333,1955.36666666667
1093.16666666667,1137.16666666667,1086.33333333333
1507.6,1529.26666666667,1510.8
1968.93333333333,1966.16666666667,1993.9
265.2,270.333333333333,248.8
100.5,102.666666666667,101.2
27.7,26.2,33.7
94.6,108.033333333333,107.666666666667
19.1,17.0333333333333,18.9
15,12.3,16.4
314.666666666667,271.366666666667,289.933333333333
23.3333333333333,11.9333333333333,17.5333333333333
280.7,283.666666666667,264.633333333333
431.4,484.2,436.7
57.8,56,54.9666666666667
45.85,41.3,43.9
31.6,25.1666666666667,25.1666666666667
3710.76666666667,3498.96666666667,3664.13333333333
18502.9666666667,20905.8333333333,19095.7
2795.46666666667,2672.9,2627.23333333333
159.166666666667,155.1,153.166666666667
229.033333333333,232.966666666667,199.566666666667
51.2666666666667,52.4666666666667,47.9333333333333
9,12.7,16.4
60.85,56.65,50.8
4243.96666666667,4526.96666666667,4187.86666666667
946.166666666667,984.733333333333,916.366666666667
63.9333333333333,55.4,49.3666666666667
228.55,259.8,246.5
267.266666666667,306.5,275.766666666667
112.133333333333,120.366666666667,113.9
377.033333333333,403.966666666667,374.2
64.3,56.5333333333333,63.8333333333333
1163.63333333333,1169.16666666667,1073.2
14.7666666666667,20.6333333333333,21.1666666666667
26.5,23,30.4
19.2333333333333,18.4666666666667,17.8333333333333
68.9666666666667,57.2666666666667,60.3666666666667
89.5,81.1333333333333,78.6666666666667
163.5,153.9,155.7
47.55,55,49.9
55.25,60.85,60.45
349.833333333333,389.766666666667,353.933333333333
937.866666666667,836.866666666667,864.7
2160.7,2142.3,2113.9
2751.43333333333,2851.66666666667,2748.7
57.8333333333333,56.2666666666667,58.9333333333333
618,660.2,604.933333333333
77.2333333333333,81,77.4333333333333
24.4333333333333,26.5666666666667,24.5333333333333
566.233333333333,400.666666666667,511.133333333333
425.966666666667,420.633333333333,419.666666666667
142.233333333333,134.233333333333,128
82.8,79.9,79.4
36.0666666666667,33.4,33.5
1528.33333333333,1596.36666666667,1546.16666666667
339.866666666667,329.3,334.533333333333
3620.3,4009.6,3677.93333333333
46.6,51.1,49.85
62.3666666666667,66.3,64
381.833333333333,425.933333333333,408.233333333333
68.1333333333333,67.4666666666667,71.8333333333333
95.2333333333333,98.7333333333333,100.3
951.8,971.766666666667,902.366666666667
6211.23333333333,5638.8,5920.93333333333
1530.93333333333,1255.2,1432.13333333333
846.266666666667,858.133333333333,806.233333333333
277.533333333333,259.266666666667,266.366666666667
80.5333333333333,81.9333333333333,74.9666666666667
15.4,15.9,20.7
56.1666666666667,41,49.5333333333333
434,419.166666666667,418.066666666667
946.833333333333,919.633333333333,959.266666666667
1217.13333333333,1168.1,1194.83333333333
216,206.266666666667,208.533333333333
154.766666666667,173.266666666667,173.466666666667
73.4666666666667,63.7,61.3666666666667
71.2,80.15,77.05
2209.46666666667,2065.2,2112.86666666667
7938.1,8433.86666666667,8436.46666666667
142.4,145.9,146.166666666667
50.75,59.9,53.55
743.2,866.766666666667,796.633333333333
315.3,325.566666666667,313.4
366.433333333333,369.833333333333,370.566666666667
264.133333333333,254.566666666667,294.666666666667
80.2666666666667,80.7333333333333,67.6
39.55,43.05,39.75
65.3666666666667,65.6666666666667,75.1333333333333
121.5,115.25,109.45
220.266666666667,241.366666666667,228.9
1215.6,1268.56666666667,1158.23333333333
991.566666666667,947.2,892.733333333333
791.966666666667,913.166666666667,845.633333333333
794.866666666667,910.566666666667,844.333333333333
594.433333333333,601.066666666667,559.233333333333
6247.96666666667,5907.2,5981.36666666667
700.233333333333,667.3,694.966666666667
2961.46666666667,3262.76666666667,3013.96666666667
249.366666666667,263.733333333333,256.666666666667
112.933333333333,128.133333333333,129.2
806.666666666667,861.466666666667,806.066666666667
1385.46666666667,1485.9,1399.76666666667
159.666666666667,161.1,154.233333333333
55.5333333333333,60.2,57.2333333333333
9.1,13.3,12.2
3054.96666666667,3050.66666666667,2794.3
1467.76666666667,1535.36666666667,1461.5
2208.06666666667,2002.06666666667,2153.7
337.266666666667,349.533333333333,327.133333333333
881.8,997.8,859.466666666667
443.566666666667,383.833333333333,424.933333333333
2140.96666666667,2256.13333333333,2169.3
22.4,24,20.7
17.25,21.15,21.4
46.15,45.25,43.5
35.2,37.7,35.9
2653.73333333333,2677.46666666667,2507.4
7049.86666666667,6830.23333333333,7274.66666666667
306.466666666667,284.8,287.433333333333
253.333333333333,218.233333333333,216.7
890.966666666667,916.566666666667,889.633333333333
3602.23333333333,3470.3,3534.83333333333
27.2,26.7,25.3
24.3666666666667,22.8333333333333,20.4333333333333
80.7333333333333,72.8666666666667,75.7333333333333
31.4,25.3,24.1
22.7,16.9,17.7
1703.36666666667,1608.63333333333,1712.96666666667
1613.33333333333,1743.06666666667,1810
345.466666666667,314,318.066666666667
73.65,68.25,64.9
81.6,78.4,70.3
298.3,315.333333333333,282.466666666667
125.3,143.4,130.466666666667
21.6666666666667,21.4666666666667,19.8333333333333
127.766666666667,124.8,126.066666666667
2119.46666666667,2095.2,2051.33333333333
22081,23460.1666666667,22692.3666666667
2776,2818.56666666667,2532.5
100.533333333333,97.9666666666667,101.233333333333
516.266666666667,579.133333333333,545.8
858.233333333333,880.566666666667,827.333333333333
80.4666666666667,86.2666666666667,83.2
476.966666666667,479.466666666667,455.866666666667
74.6333333333333,60.9666666666667,66.4333333333333
54.8333333333333,53.1,54.8333333333333
806.333333333333,790.5,753.433333333333
718.333333333333,679.233333333333,684.333333333333
2178.13333333333,2375.03333333333,2211.46666666667
97.3,90.7,96.0333333333333
17.45,18.75,17.75
276.466666666667,276.566666666667,268.5
473.833333333333,446.466666666667,419.966666666667
28,23.2,24.3
4146.66666666667,3922.1,3931.23333333333
18187.9,19580.2,20097.1666666667
1041.33333333333,941.6,1008.1
30505.9666666667,35294.0666666667,31136.9666666667
1528.83333333333,1571.3,1530.56666666667
437.3,491.5,441.766666666667
72.4,69.3,61.9
61.7666666666667,52.1333333333333,53.2333333333333
158.7,187.533333333333,169.8
45.55,53.3,47.6
93.1333333333333,98.5666666666667,95.2
9054.53333333333,9686.86666666667,8701.3
2899.86666666667,3039.53333333333,2892.4
672.766666666667,620.833333333333,603.233333333333
37,45,41
4938.2,5317.96666666667,4775.73333333333
122.533333333333,121.366666666667,117.4
1547.1,1662.06666666667,1563.3
1263.8,1292.66666666667,1189.76666666667
363.966666666667,490.866666666667,414.633333333333
78.8,77.1666666666667,75.0666666666667
116.633333333333,100.366666666667,93.2333333333333
573.3,549.9,539.166666666667
129.133333333333,148.566666666667,145
491.2,455.8,416.833333333333
149.366666666667,164.766666666667,153.733333333333
292.466666666667,289.833333333333,237.733333333333
455.433333333333,519.266666666667,521.633333333333
26.1,20.5,23.9
11020.4,11124.7333333333,10449.7666666667
50.1,51.6,47.3
364.1,407.066666666667,383.933333333333
289.666666666667,287.166666666667,274.7
2248.83333333333,2572.1,2325.13333333333
311.133333333333,314.9,374.466666666667
103.9,92.8666666666667,96.7333333333333
365.3,347.933333333333,367.933333333333
123.266666666667,130.433333333333,133.5
2528.4,2938.96666666667,2645.2
438.7,410.633333333333,383.2
721.5,777.366666666667,732.6
356.033333333333,390.566666666667,341.933333333333
680.8,734.433333333333,678.7
200.3,188.466666666667,184.1
54.9666666666667,57.1666666666667,51.1666666666667
186.466666666667,209.633333333333,195.766666666667
1744.83333333333,1765.06666666667,1697.5
2114.66666666667,2336.06666666667,2223.5
49.85,40.4,43.25
30.1,35.4,25.5
60.3,70.2333333333333,69.7333333333333
1233.63333333333,1515.76666666667,1325.66666666667
65.1333333333333,72.8666666666667,75.6333333333333
29.7,33.3333333333333,32.7333333333333
45.5,33.8,40.9
25.7,27.9,25.3333333333333
25.9,18.5,19.6
9620.33333333333,9165.36666666667,9388.23333333333
25.4,26.1,23.1
306.133333333333,272.1,298.766666666667
56.3333333333333,55.5333333333333,56
833.166666666667,789.5,798.666666666667
444.733333333333,367.1,382.833333333333
1725.3,1625.4,1621.46666666667
1829.43333333333,1871.56666666667,1762.76666666667
374.433333333333,411.5,409.133333333333
5154.93333333333,5607.8,5144.46666666667
10.7,14.1,13.9
31.0333333333333,36.3333333333333,33.1
11.3,13.5,15
119.9,114.5,114.7
11097.7666666667,11253.3333333333,10902.2333333333
499.6,491.2,508.366666666667
30.1666666666667,31.7,34.3666666666667
433.3,431.166666666667,454.133333333333
27.2,22.2333333333333,25.5
64.3333333333333,71.2,63
675.966666666667,704.966666666667,654.333333333333
45.5333333333333,40.7333333333333,42.3666666666667
47.5333333333333,49.7,50.2333333333333
1102.23333333333,1010.56666666667,1056.23333333333
303.466666666667,259.2,272.7
3254,3333.33333333333,3224.93333333333
162.666666666667,150.466666666667,150.133333333333
592.7,563.733333333333,592.6
122.8,142.633333333333,130.333333333333
19.85,18.75,18.6
4023.03333333333,4141.23333333333,4088.1
306.066666666667,315.466666666667,302.066666666667
497.2,511.5,463.166666666667
366.133333333333,354.133333333333,374.633333333333
17.4,20.7666666666667,19.0333333333333
2527.6,2560.83333333333,2491.93333333333
2137.2,2376.66666666667,2420.1
365.8,316.8,356.1
76.3333333333333,82.3333333333333,80.9666666666667
35.3333333333333,37.8666666666667,34.4333333333333
42.8666666666667,37.5666666666667,47.6666666666667
634.366666666667,636.633333333333,587.733333333333
462.2,491.233333333333,463.033333333333
244.566666666667,220.966666666667,239.1
591.166666666667,647.6,574.766666666667
1955.76666666667,1968.53333333333,1965.46666666667
61.2,64.9,59.8
535.833333333333,541.3,517.166666666667
37.1,36.9,42.4
71,61.4,56.1
64.0333333333333,54.9,62.5
337.666666666667,335.833333333333,326.466666666667
4549.43333333333,4422.86666666667,4455.36666666667
1056.7,1105,1071.9
356.966666666667,372.766666666667,365.866666666667
150.666666666667,117.466666666667,146.733333333333
3557.86666666667,3545.33333333333,3477.4
1888.86666666667,1955.93333333333,1736.2
1920.06666666667,1903.06666666667,1766.7
471.7,513.866666666667,481.233333333333
732.266666666667,757.9,737.533333333333
31.1,30.8,30.7
16.1,11,9.4
677.7,830.5,725.1
1026.2,977.6,983.8
476.233333333333,495,459.166666666667
38.8,42.1,37.55
719.633333333333,714,698.933333333333
112.8,121.033333333333,105.433333333333
25.25,29.3,26.45
331.266666666667,322,334.033333333333
454.633333333333,467.9,409.866666666667
1353.13333333333,1654.63333333333,1356.6
76.3333333333333,78.1,74.4333333333333
7049.76666666667,7574.03333333333,6983.1
1654.2,1650.7,1686.8
555.5,624.566666666667,557.566666666667
918.033333333333,1036.9,959.5
216.666666666667,209.666666666667,211.066666666667
322.933333333333,294.8,301.666666666667
374.733333333333,386.166666666667,386.9
13.65,14.7,10.9
64.2333333333333,54,56.3333333333333
3015,3301.63333333333,3109.16666666667
243.266666666667,247.533333333333,241.3
1592.43333333333,1679.9,1566.5
2129.33333333333,2282.23333333333,2049.06666666667
3969.06666666667,4231.16666666667,3607.23333333333
2150.73333333333,2241.46666666667,2099.6
1181.9,1318,1211.2
12.9,9.2,12.25
67.3,66.7666666666667,60.8666666666667
23.7,21.1,18
15.1,11,12.5
17.75,23.4,19.2
33.0333333333333,24.5333333333333,27.1333333333333
35.7,37.2,32.6
13.65,14.5,13
523.833333333333,481.633333333333,506.4
32.7666666666667,27.4666666666667,27.5
933.533333333333,979.633333333333,885.4
1553.46666666667,1621.96666666667,1527.5
26.2,29.3,26.4
1948.2,2269.16666666667,2043.56666666667
61.3666666666667,54.4,56.3333333333333
31.2333333333333,30.2666666666667,29.6666666666667
14.9,11.3,10.7
59.4333333333333,61,56.1666666666667
20.0333333333333,18.0333333333333,15.2
146.966666666667,146.3,140.766666666667
21,19.2,22.8
10391.8,11626.9,10739
1252.63333333333,1425.76666666667,1297.93333333333
383.4,397.6,391.266666666667
71.5666666666667,68.0666666666667,79.2
20.65,22.95,25.3
3315.96666666667,3664.13333333333,3328.4
1161.2,1186.6,1136.86666666667
59.1333333333333,54.4333333333333,57.3
34,27.8,28.7
70.3,78.3666666666667,82.3
34.95,35.5,38.05
68.7,49.4,52.1
191.8,199.7,211.166666666667
761.066666666667,825.833333333333,762.566666666667
2282.26666666667,2390.1,2213.43333333333
1098.9,1068.33333333333,1033.13333333333
1436.06666666667,1518,1442.33333333333
191.233333333333,197.266666666667,197.366666666667
74.2666666666667,65.4333333333333,70.3666666666667
89,79.4,96.4
96.4,91.5666666666667,79.5
41.3666666666667,42.7666666666667,40.9666666666667
30.1333333333333,31.9666666666667,31.1
593.4,657.7,637.3
625.2,741.4,727.233333333333
88.3333333333333,85.3666666666667,88.5666666666667
662.3,572.5,577.866666666667
44.8,47.6333333333333,40.7666666666667
190.5,184.266666666667,191.2
68.5666666666667,49.5333333333333,58.6333333333333
2008.56666666667,2135.66666666667,1988.96666666667
811.266666666667,946.733333333333,857.366666666667
150.9,135.9,138.8
901.166666666667,1078.8,922.7
1302.2,1174.4,1244.23333333333
492.1,467.5,501.533333333333
524.666666666667,564.5,521.133333333333
47.1666666666667,37.8333333333333,46.0666666666667
3109.46666666667,3048,2866.2
224.833333333333,242.066666666667,237.566666666667
277.666666666667,252.6,262.7
22.5,19.5333333333333,19.1666666666667
83.3333333333333,84.4666666666667,84.5
13.4,11.4,9.2
26.2,31.2,27
310.666666666667,317.166666666667,304.666666666667
67.7,76.35,72.3
72.6666666666667,63.7666666666667,52.4333333333333
5281.66666666667,5469.86666666667,5195.36666666667
1392.8,1387.9,1412.36666666667
3335.36666666667,3617.4,3237.03333333333
588.033333333333,617.366666666667,590.933333333333
289.333333333333,336.466666666667,322.1
446.7,508.166666666667,464.5
539.166666666667,570.033333333333,540
107.466666666667,105.3,111.533333333333
49.9666666666667,52.6666666666667,49.6
18,15.9,26.6
2401.16666666667,2706.33333333333,2606.93333333333
485.633333333333,511.933333333333,481.966666666667
784.866666666667,800.533333333333,761.8
19.5,19.4,15.8
690.833333333333,702.866666666667,675.833333333333
588.3,568.566666666667,594.2
379.8,415.066666666667,379.766666666667
251.133333333333,300.766666666667,256.1
270.633333333333,264.7,229.533333333333
411.633333333333,399.966666666667,402
137.833333333333,133.866666666667,125.566666666667
232.066666666667,245.966666666667,257.4
704.866666666667,745.9,700.5
14.4,11.3,11.2
83.7666666666667,84.0666666666667,78.2
4719.23333333333,5005.63333333333,4580.76666666667
3908.4,3823.2,3819.1
1221.73333333333,1260.26666666667,1203.03333333333
504.833333333333,461.666666666667,468.666666666667
1050.06666666667,754.8,792.166666666667
144.166666666667,172.633333333333,160.833333333333
13.1,13.3,11.9
9944.86666666667,10793.4666666667,10096.8666666667
13.05,18.95,16.95
215.4,209.966666666667,211.066666666667
38.8,49.7,49.75
50.7333333333333,55.9666666666667,45.5
7056.4,7682.76666666667,7174.3
2342.56666666667,2276.96666666667,2232.53333333333
1774.4,1648.7,1712.7
15.6333333333333,17.6,16.3333333333333
129.533333333333,114.133333333333,109.066666666667
126.5,122.266666666667,117.9
36.0333333333333,28.1333333333333,31.6
36.6,33.2333333333333,35.6
2289.73333333333,2287.96666666667,2267.13333333333
3432.96666666667,3651.76666666667,3331.23333333333
2643.23333333333,2667.53333333333,2675.36666666667
82.7333333333333,77.2666666666667,79.2333333333333
940.9,912.833333333333,882.433333333333
