drug1,drug2,drug3
684.066666666667,682.475,678.133333333333
33.3,29.8,25.6
288.933333333333,290.175,333.066666666667
129.633333333333,108.375,148.866666666667
1490.66666666667,1539.95,1463.9
343.933333333333,375.025,379.8
326.6,349.525,344.2
342.2,342.85,330.466666666667
86.7666666666667,102.375,92.4333333333333
108.566666666667,104.6,90.4
170.7,178.25,179.566666666667
6854.6,7130.15,7193.5
52.7,51.5,50.45
20.8,17.4,19
43.7333333333333,36.95,43.8666666666667
41.3,45.8,39.4
4845.03333333333,4940.075,5276.23333333333
552,559.025,571.133333333333
91.3666666666667,81.175,80.4333333333333
72.0666666666667,71.075,77.7666666666667
83.2666666666667,88,70.2666666666667
12470.6,11979.275,12382.5666666667
1172.73333333333,1168.125,1040.13333333333
9095.63333333333,8719.65,8940.56666666667
1079.13333333333,1171.625,1082.7
996.2,1091.65,937.066666666667
20.85,31.4,42.9
20.8,25.9,20.7
5983.56666666667,5971.025,5821
1868.5,1824.4,1924.86666666667
1988,2075.575,1958.33333333333
13.3,14.8,13.2
401.9,404.875,358.666666666667
86.85,83.8,76.9
69.25,71.7,62.6
164.366666666667,150.75,160.533333333333
30.8,34.75,30.45
12221.6666666667,12235.325,12193.8333333333
1991.4,2026.9,2101.43333333333
232.233333333333,224.55,219.2
598.766666666667,525.275,629.933333333333
141.833333333333,128.375,142.233333333333
743.6,718.65,751.766666666667
161.833333333333,172.55,148.766666666667
20.25,23.4,20.35
46.8,34.3666666666667,40.8
23278.5333333333,23816.575,28520.4666666667
1034.53333333333,990.775,1073.46666666667
183.4,194.675,173.1
497.433333333333,436.125,557.866666666667
337.166666666667,339.4,347.266666666667
36.3,37.75,34.75
377.666666666667,693.225,435.066666666667
351.5,355.375,329.566666666667
1037.26666666667,1032.225,1019.83333333333
2422.9,2501.675,2212.56666666667
20.8333333333333,21.275,21.3666666666667
804.333333333333,754.05,817.466666666667
70.3333333333333,77.775,72.8666666666667
670.633333333333,649.475,660.266666666667
520.5,455.725,467.5
25.8,21.3,25.4
183.766666666667,144.725,199.733333333333
133.2,133,56.6
844.033333333333,792.725,816.166666666667
5735.9,5865.475,5482.1
828.266666666667,829.375,688.333333333333
87.9666666666667,85.1,87.5333333333333
63.1333333333333,62.95,56.9
186.733333333333,145.15,180.3
757.3,750.325,744.933333333333
26.5,23.9,19.0666666666667
132.15,112.7,135.85
296.25,304.133333333333,294.15
52.8,57.8,58.65
42.8,38.6,41
2626.2,2738.025,2571.93333333333
38.4,36.1,41.4
40.2,44.9666666666667,43.95
20.4,21.4,18.8
2467.86666666667,2405.45,2440.13333333333
183,188.65,145.5
277.3,287.575,305.833333333333
60.9,54.95,69.4
10.7,20.1,16.8
100.633333333333,101.25,94.6333333333333
30.7,28.575,30.1
828.933333333333,762.5,797.8
19.1,14.9,16
40.6,38.275,40.3
5284.63333333333,5295.25,5225.46666666667
886.033333333333,841.7,808.366666666667
252.566666666667,246.55,198.833333333333
236.8,228.6,220.433333333333
334,350.55,232.533333333333
15,14.9,12.1
721.9,686.85,678.666666666667
89.1333333333333,84.15,68.3
68.1333333333333,54.375,49.9
3902.76666666667,3766.5,3989.6
81.4,93.9,81.9666666666667
174.533333333333,168.55,167.2
46.5,44.35,49.95
14.4,11.7,11.1
28,26.5333333333333,29.35
116.4,98.05,119.3
93.3333333333333,79.45,102.733333333333
1858.7,1745.5,2156.1
23.8,19.7,18.5
206.7,180.275,186.166666666667
141.9,138.725,142.1
1724.23333333333,1747.4,1758.8
116.133333333333,108.25,161.5
48.8,56.05,55.5333333333333
34.2,34.8,35.3
4076.13333333333,3805.975,4024.2
335.7,344.675,345.666666666667
78,86.425,76.1666666666667
241.466666666667,236.825,225.866666666667
14,18.6,12.6
204,186.9,167.6
9.8,14.9,16.9
23.9,27.2,26.9
104.533333333333,100.025,98.6333333333333
705,694.775,617.033333333333
1402.8,1342.775,1341.6
1622.16666666667,1448.675,1558.86666666667
30.8666666666667,28.225,38.0333333333333
6897.13333333333,6908.125,6959.63333333333
2143.23333333333,2134.3,1628.63333333333
135.65,132.95,159.5
287.366666666667,361.325,316.633333333333
17.5,20.3,17.7
73.9,73.775,47.1666666666667
47.4,48.0666666666667,50.35
240.4,246.1,230.05
13.25,23.05,40.6
1497.76666666667,1611.825,1625.56666666667
88.55,78.2666666666667,81.25
15.5,17.5,15.4
1519.23333333333,1596.15,1598.76666666667
143.833333333333,152.075,149.633333333333
296.533333333333,267.875,256.8
108.2,114.875,100.333333333333
143.2,138.6,131.1
2067.9,2243.825,2199.7
161.266666666667,189.5,208.2
172.2,196.525,170.266666666667
38.9,37.8,37.4
136.933333333333,134.7,139.633333333333
24.5,19.5,18.6
531.166666666667,532.075,469.866666666667
21.2,20.9,19.6
61.6,58.375,55.3666666666667
18.7,18.4,22.2
17.7333333333333,19.325,20.2666666666667
256.766666666667,298.35,243.433333333333
635.866666666667,708.525,621.933333333333
28.95,26.55,29.15
408.833333333333,350.325,344.466666666667
60.7666666666667,58.2,75.3
2307.76666666667,2306.35,1891.3
663.766666666667,630.025,668.366666666667
97.6,92.525,94.9666666666667
20.9,22.3,20.5
140.866666666667,142.5,128.966666666667
48.55,42.05,45.35
91,91.65,83.9666666666667
147.866666666667,127.4,145.5
2785.26666666667,2755.725,2675.16666666667
3281.46666666667,3217.725,2772.2
543.566666666667,542.5,561.733333333333
400.766666666667,723.075,377.166666666667
288.7,326.2,268.533333333333
16.9,16.8,11.9
278.266666666667,266.825,285.966666666667
19.6,19.2,29
1645.13333333333,1647.45,1645.63333333333
32.7,30.7,31.6
180.8,256.65,208.466666666667
121.7,122.525,126
3426.83333333333,3401.35,3237.1
1833.03333333333,1828.275,1936.33333333333
151.466666666667,148.525,167.766666666667
621.666666666667,544.6,607.433333333333
1457.76666666667,1437.275,1285.73333333333
20.65,21.95,18.7
238.866666666667,199.825,214.633333333333
8371.9,8575.825,8003.26666666667
88.4,100.325,89.1333333333333
28.5,29.2,26.8
84.4,87.15,83.15
283.633333333333,275.65,261.2
130.166666666667,129.7,117.866666666667
63.5,64.8,72.6
51.1,41.925,46.0333333333333
151.3,145.25,139.7
424.5,446.575,428.8
165.766666666667,168.325,158.666666666667
92.7,90.7,102.6
413.566666666667,434.275,471.366666666667
4006.96666666667,4003.075,4408.16666666667
79.1,75.125,82.3
1278.46666666667,1256.05,1217
16,21,17.1
129.633333333333,112.9,121.833333333333
197.8,173.125,190.933333333333
41.3,44.175,32.0333333333333
53.95,46.6,65.65
476.966666666667,505.45,441.433333333333
997.1,946.3,985.366666666667
563.3,603.15,601.7
14755.9666666667,14773.8,14950.7666666667
16.3,22,22.8
339.6,494.725,391.533333333333
83,69.5,83.4666666666667
934.066666666667,887.35,817.333333333333
178.866666666667,190.75,253.233333333333
241.7,209.1,251.1
1315.1,2034.85,3484.66666666667
433.833333333333,438.5,474.9
68.0666666666667,60.3,63
46.95,49.55,57.5
570.533333333333,574.175,504.7
27,20.7,28.4
41.8,49.6,38.3
84.3,70.5,84.6
23.1,26.2,29.9
349.266666666667,333,333.133333333333
221.7,219.3,212.8
14.35,14,15.35
9.3,15.4,17.1
50,48.85,56.3
49.6,67.375,338.8
210.733333333333,193.15,192.066666666667
572.4,634.35,554.866666666667
15.6,13.7,10
25.3333333333333,25.35,18.1
326.333333333333,335.475,335.533333333333
22.65,24.9333333333333,23.6
70.75,71.2,70.5
39.7,26.8,21.6
53.6666666666667,49.95,57.7
24.1,21.4,21.7
141.633333333333,171.825,137.966666666667
292.4,307.2,305.733333333333
50.1,45.1,48.9
118.133333333333,144.675,126.3
238.066666666667,283.425,215.733333333333
1054.5,981.75,999.066666666667
33.45,24.5,25.4
26.3666666666667,26.625,29.6666666666667
16.8,13.7,16.8
40.15,35.65,35.25
33,36.2,34.6
247.4,241.05,205.9
36.8,35.3,33.8
486.8,547.55,464.833333333333
48.15,41,49.7
222.466666666667,221.5,251.6
35,34.1,31.05
17.6,21,28.6
13.8,15.55,14.75
21.3,19,18.5
53.1,55.1,57.5
54.3666666666667,58.575,67
1859.43333333333,1507.075,2268.5
132.833333333333,123.75,131.8
289.9,302.7,335.333333333333
2240.73333333333,2241.2,2124.73333333333
1972.23333333333,1860.1,2134.2
22.4,19.7,16.1
14.8,14.85,17.45
25.2,21.4,28.3
94.3666666666667,69.675,92.3333333333333
17.6,16.6,14
68071.6333333333,69468,69251
17.55,19.25,19.7
1337.9,1353.775,1114.03333333333
1855.96666666667,1805.525,1768.36666666667
1097.63333333333,1019.4,943.3
34.7,29.8,15.2
36.6,40.2,44
403.233333333333,386.975,400.366666666667
14.5,14.9,11.7
601.266666666667,538.95,544.166666666667
25.5333333333333,23.725,26.3333333333333
90.4333333333333,75.175,79.9
185.266666666667,159.825,198.5
43.4333333333333,37.575,37.5333333333333
37.0333333333333,47.95,29.9666666666667
6490.8,6523.175,6562.5
71.9,85.075,78.0666666666667
77.65,59.2333333333333,68.4
125.166666666667,118.7,132.533333333333
73.2,62.8,55.1
91.1,77.8,85.1666666666667
30.95,31.1,30.6
81.0333333333333,82.55,125.566666666667
49.1,48.05,57.8666666666667
2045.56666666667,2037.5,2032.5
21.7,25.2,29.1
217,238.85,205.1
43.15,36.4,41.05
11.5,16.4,19.7
184.1,180.25,198.3
20.6333333333333,19.95,20.5666666666667
1418,1333.725,1103.23333333333
20.8,19.7,16.9
653.3,648.4,590.433333333333
43.7,46.3,44.9
1155.16666666667,1205.6,1204.03333333333
46.3666666666667,57.3,140.133333333333
24.8,20.5,20.7
272.8,213.4,274.933333333333
200.8,192.6,170.7
45.9666666666667,41.325,50.0666666666667
892.9,862.4,865.633333333333
29.75,28.4,22.95
66.9,70,60.1
693.6,647.575,779
147.666666666667,122.6,151.866666666667
504.4,429.2,522
27.6333333333333,26.875,30.5
32.3,32.4,21.3
16.2,17.1,14.6
55,47.55,50.5
117.733333333333,121.45,101.133333333333
44.1,42.55,37.65
123.466666666667,132.225,87.4333333333333
2842.86666666667,2830.1,2709.76666666667
37.8,40.1,47.9
1569.2,1588.825,1515.5
343.933333333333,292,352.433333333333
136.55,139,138.9
127,145,124.233333333333
59.6,67.3,23.3
1393.76666666667,1549.725,1318.06666666667
56.95,65.7,56.05
1466.7,1571.3,1187.76666666667
26.1333333333333,24.55,24.5666666666667
27.9,28.95,23.6
98.2,121.725,187.6
45.8,47.2,58.1
23.2,21.1,27.4
54.6,49.3,50.4
104.65,101.45,88.85
20.3,27.9,24.3
2199.13333333333,2161.75,1968.96666666667
139.2,113.1,22.7
